win_idx,label,acc_v,acc_m,acc_u,acc_mv,acc_ds_eq,acc_ds_static,P_v,P_m,P_u
207,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,0.7844078758490804,0.8186250698186336
208,1,1.0,1.0,0.8833333333333333,1.0,1.0,1.0,1.0,0.7844078758833881,0.818670299348242
209,1,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.7844078754719706,0.8335458458800904
210,1,1.0,1.0,0.95,1.0,1.0,1.0,0.99974006,0.7844078568610429,0.8323211454144198
211,1,1.0,0.95,0.9166666666666666,1.0,1.0,1.0,1.0,0.7844078762849159,0.7897959352435202
212,0,1.0,0.0,0.55,1.0,0.0,0.0,1.0208433e-09,0.7844078762816762,0.4730694614258848
213,0,1.0,0.0,0.5166666666666667,1.0,0.0,0.0,0.013856988,0.7844078762854256,0.49136095595299484
214,0,1.0,0.0,0.48333333333333334,0.0,0.0,0.0,1.8928635e-10,0.7844078762798392,0.5131274778369236
215,0,1.0,0.0,0.48333333333333334,0.0,0.0,0.0,4.3078585e-06,0.7844078762854539,0.5025642951683691
216,0,1.0,0.0,0.5333333333333333,1.0,0.0,0.0,1.3328137e-08,0.784407875016028,0.4377915110526366
217,0,1.0,0.0,0.45,0.0,0.0,0.0,3.186494e-05,0.784407002390479,0.5150657359689521
218,0,1.0,0.0,0.5166666666666667,1.0,0.0,0.0,1.3749334e-11,0.7844070763492971,0.4899766492800554
219,0,1.0,0.0,0.6,1.0,0.0,0.0,7.0803324e-08,0.7844078756510142,0.45038509872505117
220,0,1.0,0.0,0.48333333333333334,1.0,0.0,0.0,4.723307e-05,0.7844078762851555,0.49432308069651426
221,0,1.0,0.0,0.5333333333333333,1.0,0.0,0.0,2.6429788e-07,0.7844078762854579,0.4597576820344997
222,0,1.0,0.0,0.4,0.0,0.0,0.0,0.000109375,0.7844078762284553,0.5553219811901564
223,0,1.0,0.0,0.4666666666666667,0.0,0.0,0.0,4.0278447e-13,0.7844078761927088,0.5194024437585113
224,0,1.0,0.0,0.43333333333333335,0.0,0.0,0.0,1.9420299e-09,0.7844078762780778,0.5362512827936496
225,0,1.0,0.0,0.65,1.0,0.0,0.0,5.527206e-06,0.7844078762796933,0.4124241757890819
226,0,0.0,0.0,0.65,0.0,0.0,0.0,0.50592554,0.7844078762851396,0.41044329779903
227,0,1.0,0.0,0.4166666666666667,0.0,0.0,0.0,5.3156984e-10,0.7844078762853378,0.532140935451766
228,0,1.0,0.0,0.5666666666666667,1.0,0.0,0.0,2.2629067e-08,0.784407866989188,0.4496250429175051
229,0,1.0,0.0,0.4166666666666667,0.0,0.0,0.0,1.530779e-06,0.784407876222057,0.5540103739218515
230,0,1.0,0.0,0.5333333333333333,1.0,0.0,0.0,6.655668e-13,0.784407876282314,0.45760684275284175
231,0,1.0,0.0,0.5166666666666667,1.0,0.0,0.0,1.8986483e-18,0.7844078762854507,0.49355095705710306
232,0,1.0,0.0,0.5333333333333333,1.0,0.0,0.0,3.6030797e-13,0.7844078762852563,0.4746734968060919
233,0,1.0,0.0,0.6333333333333333,1.0,0.0,0.0,4.1769515e-13,0.7844078762759319,0.41220644558323183
234,1,1.0,0.5,0.7666666666666667,1.0,0.0,1.0,1.0,0.7843921804699187,0.6599056883675793
235,1,1.0,1.0,0.9166666666666666,1.0,0.0,1.0,0.9999999,0.7843975910678243,0.7465260155260601
236,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,0.7844078552241729,0.8284600096591609
237,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7844078057582746,0.8366279093328096
238,1,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.7844073801910867,0.83173901800067
239,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,0.7844078587621707,0.8414654620398767
240,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,0.7844062678793243,0.8107944964580021
241,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,1.0,0.7844077229967771,0.8587629355407013
242,1,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.784407818224732,0.8116058307287862
